geo,time,POP,GDP,LEX,world_region
cub,1862,,1773,35.52,americas
cym,1862,,1383,,americas
cyp,1862,,1406,38.51,europe
cze,1862,,2571,34.95,europe
deu,1862,,2518,38.37,europe
dji,1862,,915,29.9,africa
dma,1862,,882,,americas
dnk,1862,,3101,47.62,europe
dom,1862,,840,29.9,americas
dza,1862,,1158,28.82,africa
ecu,1862,,694,32.9,americas
egy,1862,,962,33,africa
eri,1862,,594,30.2,africa
esh,1862,,34.75,,africa
esp,1862,,1902,29.5,europe
est,1862,,1260,35.79,europe
eth,1862,,532,29.7,africa
fin,1862,,1489,34.13,europe
fji,1862,,908,26.1,asia
flk,1862,,,,americas
fra,1862,,3254,42.7,europe
fro,1862,,,,europe
fsm,1862,,538,26.7,asia
gab,1862,,394,30.6,africa
gbm,1862,,,,europe
gbr,1862,,4934,42.52,europe
geo,1862,,665,31.87,europe
gha,1862,,731,28,africa
gib,1862,,,,europe
gin,1862,,492,30.14,africa
glp,1862,,27.66,,americas
gmb,1862,,844,28.8,africa
gnb,1862,,806,32,africa
gnq,1862,,386,29.8,africa
grc,1862,,1902,36.6,europe
grd,1862,,1149,37.3,americas
grl,1862,,617,33.87,europe
gtm,1862,,1210,25.81,americas
guf,1862,,30.5,,americas
gum,1862,,27.5,,asia
guy,1862,,1616,31.12,americas
hkg,1862,,1109,34.9,asia
hnd,1862,,1156,33.9,americas
hos,1862,,,,europe
hrv,1862,,1808,36.1,europe
hti,1862,,974,29,americas
hun,1862,,1737,36,europe
idn,1862,,1062,30,asia
ind,1862,,1056,25.44,asia
irl,1862,,2638,39.09,europe
irn,1862,,1060,25.6,asia
irq,1862,,1154,31.2,asia
isl,1862,,1466,26.96,europe
isr,1862,,888,32,asia
ita,1862,,2459,29.69,europe
jam,1862,,907,34.2,americas
jor,1862,,1162,31.7,asia
jpn,1862,,1176,36.42,asia
kaz,1862,,1531,26.2,asia
ken,1862,,1036,25.5,africa
kgz,1862,,737,23.94,asia
khm,1862,,964,35,asia
kir,1862,,582,24.9,asia
kna,1862,,1550,,americas
kor,1862,,540,25.8,asia
kwt,1862,,1384,26,asia
lao,1862,,958,31.9,asia
lbn,1862,,1464,29.7,asia
lbr,1862,,895,31.1,africa
lby,1862,,1762,33.1,africa
lca,1862,,1007,28.01,americas
lie,1862,,,,europe
lka,1862,,1189,32.6,asia
lso,1862,,407,32.8,africa
ltu,1862,,1706,28.9,europe
lux,1862,,2394,36.9,europe
lva,1862,,1009,33.66,europe
mac,1862,,1148,34.7,asia
mar,1862,,771,33.1,africa
mco,1862,,3259,,europe
mda,1862,,782,33.15,europe
mdg,1862,,704,30.5,africa
mdv,1862,,841,32.65,asia
mex,1862,,1259,26.9,americas
mhl,1862,,560,,asia
mkd,1862,,927,36.1,europe
mli,1862,,613,26.41,africa
mlt,1862,,1152,28.7,europe
mmr,1862,,847,30.8,asia
mne,1862,,1420,35.4,europe
mng,1862,,637,31.8,asia
mnp,1862,,,,asia
moz,1862,,405,30.28,africa
mrt,1862,,648,32,africa
msr,1862,,,,americas
mtq,1862,,30.15,,americas
mus,1862,,1155,22.66,africa
mwi,1862,,353,30.3,africa
mys,1862,,1089,30.6,asia
myt,1862,,32.5,,africa
nam,1862,,1014,32.4,africa
ncl,1862,,26,,asia
ner,1862,,548,30.8,africa
nga,1862,,1068,30.4,africa
nic,1862,,1524,25.4,americas
niu,1862,,,,asia
nld,1862,,4674,38.28,europe
nor,1862,,2150,44.7,europe
npl,1862,,660,32.8,asia
nru,1862,,680,,asia
nzl,1862,,3930,34.05,asia
omn,1862,,1093,32.3,asia
pak,1862,,1025,25.8,asia
pan,1862,,1364,32.9,americas
per,1862,,1348,35.7,americas
phl,1862,,1026,30.9,asia
plw,1862,,970,,asia
png,1862,,632,31.5,asia
pol,1862,,1536,35.9,europe
pri,1862,,1732,30.43,americas
prk,1862,,543,26,asia
prt,1862,,1629,35.6,europe
pry,1862,,1416,35.5,americas
pse,1862,,1231,32.1,asia
pyf,1862,,25.6,,asia
qat,1862,,1384,30.8,asia
reu,1862,,33,,africa
rou,1862,,1452,35.7,europe
rus,1862,,1921,29.57,europe
rwa,1862,,466,31.8,africa
sau,1862,,903,32.1,asia
sdn,1862,,637,31.4,africa
sen,1862,,611,25.2,africa
sgp,1862,,1124,34,asia
shn,1862,,,,africa
slb,1862,,422,25.1,asia
sle,1862,,901,25.1,africa
slv,1862,,1390,28.7,americas
smr,1862,,1676,,europe
som,1862,,736,29.4,africa
spm,1862,,,,americas
srb,1862,,1823,35.5,europe
ssd,1862,,623,26.67,africa
stp,1862,,954,31,africa
sur,1862,,2178,32.9,americas
svk,1862,,1915,36.4,europe
svn,1862,,1892,36.6,europe
swe,1862,,1889,42.55,europe
swz,1862,,601,32.3,africa
syc,1862,,1012,37,africa
syr,1862,,1142,31.1,asia
tca,1862,,648,,americas
tcd,1862,,514,30.9,africa
tgo,1862,,838,31.3,africa
tha,1862,,992,30.4,asia
tjk,1862,,711,24.24,asia
tkl,1862,,,,asia
tkm,1862,,1266,24,asia
tls,1862,,589,28.95,asia
ton,1862,,766,28.2,asia
tto,1862,,1549,38.8,americas
tun,1862,,878,28.8,africa
tur,1862,,1530,35,europe
tuv,1862,,831,,asia
twn,1862,,1005,28.3,asia
tza,1862,,631,32.2,africa
uga,1862,,570,25.3,africa
ukr,1862,,1025,36.6,europe
ury,1862,,4719,32.9,americas
usa,1862,,3749,34.5,americas
uzb,1862,,573,26.93,asia
vct,1862,,1115,25.99,americas
ven,1862,,823,32.2,americas
vgb,1862,,,,americas
vir,1862,,33.4,,americas
vnm,1862,,838,32,asia
vut,1862,,677,24.3,asia
wlf,1862,,,,asia
wsm,1862,,1619,25.4,asia
yem,1862,,1045,23.39,asia
zaf,1862,,1127,33.5,africa
zmb,1862,,771,32.6,africa
zwe,1862,,936,33.7,africa
abw,1864,,1123,34.42,americas
afg,1864,,702,27.56,asia
ago,1864,,818,26.98,africa
aia,1864,,,,americas
alb,1864,,739,35.4,europe
and,1864,,2088,,europe
ant,1864,,,,americas
are,1864,,1267,30.7,asia
arg,1864,,2820,33.2,americas
arm,1864,,610,33.47,europe
asm,1864,,,,asia
atg,1864,,1021,33.54,americas
aus,1864,,4797,34.05,asia
aut,1864,,3296,34.4,europe
aze,1864,,993,28.64,europe
bdi,1864,,444,31.5,africa
bel,1864,,4563,39.81,europe
ben,1864,,740,31,africa
bfa,1864,,505,29.2,africa
bgd,1864,,880,25,asia
bgr,1864,,1356,38.62,europe
bhr,1864,,1795,30.3,asia
bhs,1864,,1949,35.18,americas
bih,1864,,787,35.1,europe
blr,1864,,793,36.2,europe
blz,1864,,781,26.5,americas
bmu,1864,,1656,,americas
bol,1864,,1299,33,americas
bra,1864,,1329,31.99,americas
brb,1864,,1232,32.12,americas
brn,1864,,1760,29.2,asia
btn,1864,,688,28.8,asia
bwa,1864,,493,33.6,africa
caf,1864,,526,30,africa
can,1864,,2561,41.88,americas
chanisl,1864,,,,europe
che,1864,,4655,38,europe
chl,1864,,1709,32,americas
chn,1864,,1097,31.7,asia
civ,1864,,1049,31.16,africa
cmr,1864,,777,28.75,africa
cod,1864,,631,31.6,africa
cog,1864,,689,32.7,africa
cok,1864,,,,asia
col,1864,,1081,32,americas
com,1864,,743,32.1,africa
cpv,1864,,640,33.8,africa
cri,1864,,1271,30.21,americas
cub,1864,,1814,34.8,americas
cym,1864,,1402,,americas
cyp,1864,,1440,38.51,europe
cze,1864,,2591,34.95,europe
deu,1864,,2725,38.37,europe
dji,1864,,921,29.9,africa
dma,1864,,894,,americas
dnk,1864,,3205,40.2,europe
dom,1864,,849,29.9,americas
dza,1864,,1184,28.82,africa
ecu,1864,,703,32.9,americas
egy,1864,,971,33,africa
eri,1864,,597,30.2,africa
esh,1864,,34.75,,africa
esp,1864,,1936,29.5,europe
est,1864,,1276,32.57,europe
eth,1864,,532,26,africa
fin,1864,,1610,39.64,europe
fji,1864,,914,26.1,asia
flk,1864,,,,americas
fra,1864,,3394,42.01,europe
fro,1864,,,,europe
fsm,1864,,539,26.7,asia
gab,1864,,394,30.6,africa
gbm,1864,,,,europe
gbr,1864,,5443,39.97,europe
geo,1864,,671,31.35,europe
gha,1864,,732,28,africa
gib,1864,,,,europe
gin,1864,,494,30.16,africa
glp,1864,,27.66,,americas
gmb,1864,,845,28.8,africa
gnb,1864,,808,32,africa
gnq,1864,,387,29.8,africa
grc,1864,,1917,36.6,europe
grd,1864,,1159,37.3,americas
grl,1864,,630,33.87,europe
gtm,1864,,1229,25.81,americas
guf,1864,,30.5,,americas
gum,1864,,27.5,,asia
guy,1864,,1638,31.12,americas
hkg,1864,,1114,34.9,asia
hnd,1864,,1186,33.9,americas
hos,1864,,,,europe
hrv,1864,,1822,36.1,europe
hti,1864,,994,29,americas
hun,1864,,1764,36,europe
idn,1864,,1065,30,asia
ind,1864,,1056,25.25,asia
irl,1864,,2714,39.62,europe
irn,1864,,1064,25.6,asia
irq,1864,,1163,31.2,asia
isl,1864,,1498,34.81,europe
isr,1864,,888,32,asia
ita,1864,,2467,29.69,europe
jam,1864,,906,34.2,americas
jor,1864,,1171,31.7,asia
jpn,1864,,1185,36.43,asia
kaz,1864,,1551,25.68,asia
ken,1864,,1043,25.5,africa
kgz,1864,,750,23.42,asia
khm,1864,,967,35,asia
kir,1864,,583,24.9,asia
kna,1864,,1571,,americas
kor,1864,,539,25.8,asia
kwt,1864,,1394,26,asia
lao,1864,,963,31.9,asia
lbn,1864,,1484,29.7,asia
lbr,1864,,899,31.1,africa
lby,1864,,1805,33.1,africa
lca,1864,,1013,28.01,americas
lie,1864,,,,europe
lka,1864,,1240,32.6,asia
lso,1864,,407,32.8,africa
ltu,1864,,1728,28.9,europe
lux,1864,,2451,36.9,europe
lva,1864,,1022,34.33,europe
mac,1864,,1155,34.7,asia
mar,1864,,774,33.1,africa
mco,1864,,3336,,europe
mda,1864,,791,33.15,europe
mdg,1864,,710,30.5,africa
mdv,1864,,841,32.65,asia
mex,1864,,1253,26.9,americas
mhl,1864,,561,,asia
mkd,1864,,934,36.1,europe
mli,1864,,613,26.41,africa
mlt,1864,,1173,28.7,europe
mmr,1864,,848,30.8,asia
mne,1864,,1431,35.4,europe
mng,1864,,640,31.8,asia
mnp,1864,,,,asia
moz,1864,,405,30.28,africa
mrt,1864,,654,32,africa
msr,1864,,,,americas
mtq,1864,,30.15,,americas
mus,1864,,1166,27.94,africa
mwi,1864,,353,30.3,africa
mys,1864,,1094,30.6,asia
myt,1864,,32.5,,africa
nam,1864,,1045,32.4,africa
ncl,1864,,26,,asia
ner,1864,,553,30.8,africa
nga,1864,,1078,30.4,africa
nic,1864,,1557,25.4,americas
niu,1864,,,,asia
nld,1864,,4936,37.56,europe
nor,1864,,2239,48.78,europe
npl,1864,,660,32.8,asia
nru,1864,,687,,asia
nzl,1864,,4205,34.05,asia
omn,1864,,1102,32.3,asia
pak,1864,,1026,25.8,asia
pan,1864,,1395,32.9,americas
per,1864,,1355,35.7,americas
phl,1864,,1029,30.9,asia
plw,1864,,977,,asia
png,1864,,636,31.5,asia
pol,1864,,1547,35.9,europe
pri,1864,,1751,30.43,americas
prk,1864,,542,26,asia
prt,1864,,1638,35.6,europe
pry,1864,,1452,35.5,americas
pse,1864,,1231,32.1,asia
pyf,1864,,25.6,,asia
qat,1864,,1394,30.8,asia
reu,1864,,33,,africa
rou,1864,,1492,35.7,europe
rus,1864,,1946,29.57,europe
rwa,1864,,467,31.8,africa
sau,1864,,905,32.1,asia
sdn,1864,,643,31.4,africa
sen,1864,,617,25.2,africa
sgp,1864,,1129,34,asia
shn,1864,,,,africa
slb,1864,,425,25.1,asia
sle,1864,,910,25.1,africa
slv,1864,,1414,28.7,americas
smr,1864,,1701,,europe
som,1864,,737,29.4,africa
spm,1864,,,,americas
srb,1864,,1838,35.5,europe
ssd,1864,,629,26.67,africa
stp,1864,,957,31,africa
sur,1864,,2207,32.9,americas
svk,1864,,1930,36.4,europe
svn,1864,,1906,36.6,europe
swe,1864,,2006,44.77,europe
swz,1864,,607,32.3,africa
syc,1864,,1020,37,africa
syr,1864,,1145,31.1,asia
tca,1864,,656,,americas
tcd,1864,,519,30.9,africa
tgo,1864,,846,31.3,africa
tha,1864,,995,30.4,asia
tjk,1864,,719,23.71,asia
tkl,1864,,,,asia
tkm,1864,,1283,23.17,asia
tls,1864,,591,28.95,asia
ton,1864,,771,28.2,asia
tto,1864,,1566,38.8,americas
tun,1864,,886,28.8,africa
tur,1864,,1546,35,europe
tuv,1864,,837,,asia
twn,1864,,1005,28.3,asia
tza,1864,,634,32.2,africa
uga,1864,,575,25.3,africa
ukr,1864,,1038,36.6,europe
ury,1864,,4945,32.9,americas
usa,1864,,4125,31,americas
uzb,1864,,577,26.4,asia
vct,1864,,1130,25.99,americas
ven,1864,,831,32.2,americas
vgb,1864,,,,americas
vir,1864,,33.4,,americas
vnm,1864,,837,32,asia
vut,1864,,682,24.3,asia
wlf,1864,,,,asia
wsm,1864,,1630,25.4,asia
yem,1864,,1051,23.39,asia
zaf,1864,,1681,33.5,africa
zmb,1864,,774,32.6,africa
zwe,1864,,939,33.7,africa
abw,1866,,1139,34.42,americas
afg,1866,,707,27.53,asia
ago,1866,,825,26.98,africa
aia,1866,,,,americas
alb,1866,,743,35.4,europe
and,1866,,2138,,europe
ant,1866,,,,americas
are,1866,,1277,30.7,asia
arg,1866,,2901,33.2,americas
arm,1866,,615,32.42,europe
asm,1866,,,,asia
atg,1866,,1035,33.54,americas
aus,1866,,4712,34.05,asia
aut,1866,,3342,34.4,europe
aze,1866,,1004,27.59,europe
bdi,1866,,444,31.5,africa
bel,1866,,4633,32.47,europe
ben,1866,,747,31,africa
bfa,1866,,507,29.2,africa
bgd,1866,,880,25.2,asia
bgr,1866,,1369,38.7,europe
bhr,1866,,1836,30.3,asia
bhs,1866,,1976,35.18,americas
bih,1866,,788,35.1,europe
blr,1866,,803,36.2,europe
blz,1866,,791,26.5,americas
bmu,1866,,1678,,americas
bol,1866,,1323,33,americas
bra,1866,,1480,31.99,americas
brb,1866,,1249,32.12,americas
brn,1866,,1772,29.2,asia
btn,1866,,691,28.8,asia
bwa,1866,,497,33.6,africa
caf,1866,,531,30,africa
can,1866,,2642,42.08,americas
chanisl,1866,,,,europe
che,1866,,4953,38,europe
chl,1866,,1770,32,americas
chn,1866,,1086,31.79,asia
civ,1866,,1058,31.16,africa
cmr,1866,,784,28.75,africa
cod,1866,,636,31.6,africa
cog,1866,,693,32.7,africa
cok,1866,,,,asia
col,1866,,1087,32,americas
com,1866,,744,32.1,africa
cpv,1866,,646,33.8,africa
cri,1866,,1300,30.21,americas
cub,1866,,1857,32.72,americas
cym,1866,,1421,,americas
cyp,1866,,1474,38.51,europe
cze,1866,,2612,34.95,europe
deu,1866,,2712,38.37,europe
dji,1866,,927,29.9,africa
dma,1866,,907,,americas
dnk,1866,,3262,42.95,europe
dom,1866,,858,29.9,americas
dza,1866,,1210,28.82,africa
ecu,1866,,712,32.9,americas
egy,1866,,980,33,africa
eri,1866,,600,30.2,africa
esh,1866,,34.75,,africa
esp,1866,,1961,29.5,europe
est,1866,,1292,33.02,europe
eth,1866,,533,24,africa
fin,1866,,1593,28.74,europe
fji,1866,,920,26.1,asia
flk,1866,,,,americas
fra,1866,,3467,41.83,europe
fro,1866,,,,europe
fsm,1866,,539,26.7,asia
gab,1866,,394,30.6,africa
gbm,1866,,,,europe
gbr,1866,,5647,40.41,europe
geo,1866,,677,30.3,europe
gha,1866,,733,28,africa
gib,1866,,,,europe
gin,1866,,496,30.18,africa
glp,1866,,27.66,,americas
gmb,1866,,846,28.8,africa
gnb,1866,,809,32,africa
gnq,1866,,388,29.8,africa
grc,1866,,1932,36.6,europe
grd,1866,,1168,37.3,americas
grl,1866,,644,33.87,europe
gtm,1866,,1250,25.81,americas
guf,1866,,30.5,,americas
gum,1866,,27.5,,asia
guy,1866,,1660,31.12,americas
hkg,1866,,1119,34.9,asia
hnd,1866,,1217,33.9,americas
hos,1866,,,,europe
hrv,1866,,1836,36.1,europe
hti,1866,,1014,29,americas
hun,1866,,1792,36,europe
idn,1866,,1068,30,asia
ind,1866,,1057,21.04,asia
irl,1866,,2793,40.15,europe
irn,1866,,1068,25.6,asia
irq,1866,,1173,31.2,asia
isl,1866,,1531,27.2,europe
isr,1866,,888,32,asia
ita,1866,,2418,29.69,europe
jam,1866,,905,34.2,americas
jor,1866,,1181,31.7,asia
jpn,1866,,1194,36.46,asia
kaz,1866,,1571,24.63,asia
ken,1866,,1049,25.5,africa
kgz,1866,,763,22.37,asia
khm,1866,,970,35,asia
kir,1866,,584,24.9,asia
kna,1866,,1592,,americas
kor,1866,,538,25.8,asia
kwt,1866,,1404,26,asia
lao,1866,,967,31.9,asia
lbn,1866,,1505,29.7,asia
lbr,1866,,904,31.1,africa
lby,1866,,1850,33.1,africa
lca,1866,,1020,28.01,americas
lie,1866,,,,europe
lka,1866,,1292,32.6,asia
lso,1866,,408,32.8,africa
ltu,1866,,1751,28.9,europe
lux,1866,,2509,36.9,europe
lva,1866,,1035,34.99,europe
mac,1866,,1163,34.7,asia
mar,1866,,776,33.1,africa
mco,1866,,3414,,europe
mda,1866,,799,33.15,europe
mdg,1866,,717,30.5,africa
mdv,1866,,841,32.65,asia
mex,1866,,1248,26.9,americas
mhl,1866,,561,,asia
mkd,1866,,941,36.1,europe
mli,1866,,614,26.41,africa
mlt,1866,,1195,28.7,europe
mmr,1866,,848,30.8,asia
mne,1866,,1442,35.4,europe
mng,1866,,642,31.8,asia
mnp,1866,,,,asia
moz,1866,,406,30.28,africa
mrt,1866,,661,32,africa
msr,1866,,,,americas
mtq,1866,,30.15,,americas
mus,1866,,1177,29.39,africa
mwi,1866,,353,30.3,africa
mys,1866,,1098,30.6,asia
myt,1866,,32.5,,africa
nam,1866,,1076,32.4,africa
ncl,1866,,26,,asia
ner,1866,,559,30.8,africa
nga,1866,,1088,30.4,africa
nic,1866,,1591,25.4,americas
niu,1866,,,,asia
nld,1866,,5114,33.64,europe
nor,1866,,2359,49.92,europe
npl,1866,,660,32.8,asia
nru,1866,,693,,asia
nzl,1866,,4500,34.05,asia
omn,1866,,1112,32.3,asia
pak,1866,,1026,25.8,asia
pan,1866,,1427,32.9,americas
per,1866,,1362,35.7,americas
phl,1866,,1032,30.9,asia
plw,1866,,983,,asia
png,1866,,640,31.5,asia
pol,1866,,1559,35.9,europe
pri,1866,,1770,30.43,americas
prk,1866,,541,26,asia
prt,1866,,1694,35.6,europe
pry,1866,,1489,35.5,americas
pse,1866,,1232,32.1,asia
pyf,1866,,25.6,,asia
qat,1866,,1404,30.8,asia
reu,1866,,33,,africa
rou,1866,,1533,35.7,europe
rus,1866,,1971,29.57,europe
rwa,1866,,469,31.8,africa
sau,1866,,907,32.1,asia
sdn,1866,,649,31.4,africa
sen,1866,,623,25.2,africa
sgp,1866,,1134,34,asia
shn,1866,,,,africa
slb,1866,,428,25.1,asia
sle,1866,,919,25.1,africa
slv,1866,,1438,28.7,americas
smr,1866,,1727,,europe
som,1866,,739,29.4,africa
spm,1866,,,,americas
srb,1866,,1852,35.5,europe
ssd,1866,,635,26.67,africa
stp,1866,,961,31,africa
sur,1866,,2237,32.9,americas
svk,1866,,1946,36.4,europe
svn,1866,,1921,36.6,europe
swe,1866,,2007,44.73,europe
swz,1866,,613,32.3,africa
syc,1866,,1028,37,africa
syr,1866,,1148,31.1,asia
tca,1866,,665,,americas
tcd,1866,,524,30.9,africa
tgo,1866,,855,31.3,africa
tha,1866,,998,30.4,asia
tjk,1866,,727,22.66,asia
tkl,1866,,,,asia
tkm,1866,,1300,21.5,asia
tls,1866,,594,28.95,asia
ton,1866,,777,28.2,asia
tto,1866,,1583,38.8,americas
tun,1866,,895,28.8,africa
tur,1866,,1563,35,europe
tuv,1866,,842,,asia
twn,1866,,1005,28.3,asia
tza,1866,,638,32.2,africa
uga,1866,,581,25.3,africa
ukr,1866,,1052,36.6,europe
ury,1866,,5183,32.9,americas
usa,1866,,3882,39.41,americas
uzb,1866,,580,25.35,asia
vct,1866,,1146,25.99,americas
ven,1866,,838,32.2,americas
vgb,1866,,,,americas
vir,1866,,33.4,,americas
vnm,1866,,836,32,asia
vut,1866,,686,24.3,asia
wlf,1866,,,,asia
wsm,1866,,1641,25.4,asia
yem,1866,,1057,23.39,asia
zaf,1866,,1287,33.5,africa
zmb,1866,,778,32.6,africa
zwe,1866,,941,33.7,africa
abw,1868,,1154,34.42,americas
afg,1868,,711,27.51,asia
ago,1868,,832,26.98,africa
aia,1868,,,,americas
alb,1868,,746,35.4,europe
and,1868,,2189,,europe
ant,1868,,,,americas
are,1868,,1286,30.7,asia
arg,1868,,2984,33.2,americas
arm,1868,,620,31.38,europe
asm,1868,,,,asia
atg,1868,,1049,33.54,americas
aus,1868,,5233,34.05,asia
aut,1868,,3389,34.4,europe
aze,1868,,1015,26.55,europe
bdi,1868,,445,31.5,africa
bel,1868,,4758,42.56,europe
ben,1868,,754,31,africa
bfa,1868,,508,29.2,africa
bgd,1868,,881,25.5,asia
bgr,1868,,1383,38.79,europe
bhr,1868,,1878,30.3,asia
bhs,1868,,2003,35.18,americas
bih,1868,,789,35.1,europe
blr,1868,,812,36.2,europe
blz,1868,,802,26.5,americas
bmu,1868,,1701,,americas
bol,1868,,1349,33,americas
bra,1868,,1604,31.99,americas
brb,1868,,1266,32.12,americas
brn,1868,,1784,29.2,asia
btn,1868,,694,28.8,asia
bwa,1868,,502,33.6,africa
caf,1868,,536,30,africa
can,1868,,2727,42.27,americas
chanisl,1868,,,,europe
che,1868,,5086,38,europe
chl,1868,,1751,32,americas
chn,1868,,1112,31.87,asia
civ,1868,,1066,31.16,africa
cmr,1868,,792,28.75,africa
cod,1868,,642,31.6,africa
cog,1868,,697,32.7,africa
cok,1868,,,,asia
col,1868,,1092,32,americas
com,1868,,746,32.1,africa
cpv,1868,,651,33.8,africa
cri,1868,,1329,30.21,americas
cub,1868,,1900,30.64,americas
cym,1868,,1440,,americas
cyp,1868,,1510,38.51,europe
cze,1868,,2633,34.95,europe
deu,1868,,2851,38.37,europe
dji,1868,,932,29.9,africa
dma,1868,,919,,americas
dnk,1868,,3260,45.66,europe
dom,1868,,868,29.9,americas
dza,1868,,1236,11,africa
ecu,1868,,721,32.9,americas
egy,1868,,989,33,africa
eri,1868,,603,30.2,africa
esh,1868,,34.75,,africa
esp,1868,,1748,29.5,europe
est,1868,,1309,37.14,europe
eth,1868,,533,29.7,africa
fin,1868,,1669,8.11,europe
fji,1868,,926,26.1,asia
flk,1868,,,,americas
fra,1868,,3642,40.23,europe
fro,1868,,,,europe
fsm,1868,,540,26.7,asia
gab,1868,,394,30.6,africa
gbm,1868,,,,europe
gbr,1868,,5841,42,europe
geo,1868,,684,29.25,europe
gha,1868,,734,28,africa
gib,1868,,,,europe
gin,1868,,498,30.2,africa
glp,1868,,27.66,,americas
gmb,1868,,847,28.8,africa
gnb,1868,,810,32,africa
gnq,1868,,389,29.8,africa
grc,1868,,1947,36.6,europe
grd,1868,,1178,37.3,americas
grl,1868,,658,33.87,europe
gtm,1868,,1270,25.81,americas
guf,1868,,30.5,,americas
gum,1868,,27.5,,asia
guy,1868,,1682,31.12,americas
hkg,1868,,1124,34.9,asia
hnd,1868,,1248,33.9,americas
hos,1868,,,,europe
hrv,1868,,1851,36.1,europe
hti,1868,,1035,29,americas
hun,1868,,1820,36,europe
idn,1868,,1071,30,asia
ind,1868,,1057,25.25,asia
irl,1868,,2873,40.68,europe
irn,1868,,1073,25.6,asia
irq,1868,,1183,31.2,asia
isl,1868,,1565,34.64,europe
isr,1868,,888,32,asia
ita,1868,,2455,29.69,europe
jam,1868,,904,34.2,americas
jor,1868,,1190,31.7,asia
jpn,1868,,1203,36.53,asia
kaz,1868,,1592,23.58,asia
ken,1868,,1056,25.5,africa
kgz,1868,,776,21.32,asia
khm,1868,,973,35,asia
kir,1868,,585,24.9,asia
kna,1868,,1614,,americas
kor,1868,,537,25.8,asia
kwt,1868,,1415,26,asia
lao,1868,,972,31.9,asia
lbn,1868,,1526,29.7,asia
lbr,1868,,909,31.1,africa
lby,1868,,1896,33.1,africa
lca,1868,,1027,28.01,americas
lie,1868,,,,europe
lka,1868,,1347,32.6,asia
lso,1868,,408,32.8,africa
ltu,1868,,1773,28.9,europe
lux,1868,,2570,36.9,europe
lva,1868,,1049,35.66,europe
mac,1868,,1171,34.7,asia
mar,1868,,779,33.1,africa
mco,1868,,3494,,europe
mda,1868,,808,33.15,europe
mdg,1868,,724,30.5,africa
mdv,1868,,841,32.65,asia
mex,1868,,1242,26.9,americas
mhl,1868,,562,,asia
mkd,1868,,949,36.1,europe
mli,1868,,614,26.41,africa
mlt,1868,,1217,28.7,europe
mmr,1868,,848,30.8,asia
mne,1868,,1454,35.4,europe
mng,1868,,644,31.8,asia
mnp,1868,,,,asia
moz,1868,,406,30.28,africa
mrt,1868,,667,32,africa
msr,1868,,,,americas
mtq,1868,,30.15,,americas
mus,1868,,1189,13.65,africa
mwi,1868,,353,30.3,africa
mys,1868,,1102,30.6,asia
myt,1868,,32.5,,africa
nam,1868,,1109,32.4,africa
ncl,1868,,26,,asia
ner,1868,,564,30.8,africa
nga,1868,,1097,30.4,africa
nic,1868,,1625,25.4,americas
niu,1868,,,,asia
nld,1868,,4952,37.75,europe
nor,1868,,2401,47.16,europe
npl,1868,,660,32.8,asia
nru,1868,,700,,asia
nzl,1868,,4816,34.05,asia
omn,1868,,1121,32.3,asia
pak,1868,,1026,25.8,asia
pan,1868,,1459,32.9,americas
per,1868,,1369,35.7,americas
phl,1868,,1035,30.9,asia
plw,1868,,990,,asia
png,1868,,645,31.5,asia
pol,1868,,1571,35.9,europe
pri,1868,,1789,30.43,americas
prk,1868,,540,26,asia
prt,1868,,1742,35.6,europe
pry,1868,,1527,35.5,americas
pse,1868,,1232,32.1,asia
pyf,1868,,25.6,,asia
qat,1868,,1415,30.8,asia
reu,1868,,33,,africa
rou,1868,,1576,35.7,europe
rus,1868,,1997,27.85,europe
rwa,1868,,470,31.8,africa
sau,1868,,910,32.1,asia
sdn,1868,,655,31.4,africa
sen,1868,,629,25.2,africa
sgp,1868,,1139,34,asia
shn,1868,,,,africa
slb,1868,,431,25.1,asia
sle,1868,,928,25.1,africa
slv,1868,,1462,28.7,americas
smr,1868,,1753,,europe
som,1868,,740,29.4,africa
spm,1868,,,,americas
srb,1868,,1866,35.5,europe
ssd,1868,,641,26.67,africa
stp,1868,,964,31,africa
sur,1868,,2268,32.9,americas
svk,1868,,1961,36.4,europe
svn,1868,,1936,36.6,europe
swe,1868,,1855,43.23,europe
swz,1868,,619,32.3,africa
syc,1868,,1036,37,africa
syr,1868,,1151,31.1,asia
tca,1868,,674,,americas
tcd,1868,,529,30.9,africa
tgo,1868,,863,31.3,africa
tha,1868,,1000,30.4,asia
tjk,1868,,735,21.62,asia
tkl,1868,,,,asia
tkm,1868,,1317,19.84,asia
tls,1868,,596,28.95,asia
ton,1868,,782,28.2,asia
tto,1868,,1600,38.8,americas
tun,1868,,903,9.8,africa
tur,1868,,1579,35,europe
tuv,1868,,848,,asia
twn,1868,,1006,28.3,asia
tza,1868,,641,32.2,africa
uga,1868,,586,25.3,africa
ukr,1868,,1065,36.6,europe
ury,1868,,5431,32.9,americas
usa,1868,,4064,39.41,americas
uzb,1868,,584,24.31,asia
vct,1868,,1161,25.99,americas
ven,1868,,846,32.2,americas
vgb,1868,,,,americas
vir,1868,,33.4,,americas
vnm,1868,,835,32,asia
vut,1868,,691,24.3,asia
wlf,1868,,,,asia
wsm,1868,,1653,25.4,asia
yem,1868,,1063,23.39,asia
zaf,1868,,1578,33.5,africa
zmb,1868,,782,32.6,africa
