geo,time,POP,GDP,LEX,world_region
kgz,1890,1005106,941,24.86,asia
kgz,1891,1014313,950,25.06,asia
kgz,1892,1023604,958,25.26,asia
kgz,1893,1032980,967,25.45,asia
kgz,1894,1042442,975,25.65,asia
kgz,1895,1051991,984,25.84,asia
kgz,1896,1061627,992,26.04,asia
kgz,1897,1071351,1001,26.23,asia
kgz,1898,1081164,1010,26.06,asia
kgz,1899,1091068,1019,25.9,asia
kgz,1900,1101062,1028,25.72,asia
kgz,1901,1111147,1037,25.97,asia
kgz,1902,1121169,1046,26.21,asia
kgz,1903,1131439,1055,26.46,asia
kgz,1904,1141803,1064,26.7,asia
kgz,1905,1152261,1074,26.95,asia
kgz,1906,1162816,1083,27.19,asia
kgz,1907,1173238,1093,27.44,asia
kgz,1908,1183985,1102,27.68,asia
kgz,1909,1194830,1112,27.92,asia
kgz,1910,1205775,1122,28.17,asia
kgz,1911,1216752,1132,31.11,asia
kgz,1912,1227897,1142,31.52,asia
kgz,1913,1239144,1152,29.36,asia
kgz,1914,1250495,1173,28.95,asia
kgz,1915,1261949,1195,28.54,asia
kgz,1916,1273508,1217,28.54,asia
kgz,1917,1285173,1239,25.56,asia
kgz,1918,1296982,1262,15.63,asia
kgz,1919,1308890,1286,21.05,asia
kgz,1920,1320907,1309,16.58,asia
kgz,1921,1333035,1334,11.91,asia
kgz,1922,1345274,1359,13.89,asia
kgz,1923,1357625,1385,29.57,asia
kgz,1924,1370090,1411,32.05,asia
kgz,1925,1382669,1438,31.15,asia
kgz,1926,1395363,1465,34.32,asia
kgz,1927,1408175,1492,33.66,asia
kgz,1928,1421103,1521,35.14,asia
kgz,1929,1434151,1549,33.9,asia
kgz,1930,1447318,1578,33.23,asia
kgz,1931,1460606,1608,27.48,asia
kgz,1932,1474016,1638,19.55,asia
kgz,1933,1487550,1669,15.59,asia
kgz,1934,1501207,1701,35.54,asia
kgz,1935,1514990,1733,37.08,asia
kgz,1936,1528900,1765,38.73,asia
kgz,1937,1542937,1798,37.74,asia
kgz,1938,1557103,1832,39.4,asia
kgz,1939,1571399,1867,41.77,asia
kgz,1940,1585827,1902,39.32,asia
kgz,1941,1600387,1937,28.69,asia
kgz,1942,1615080,1974,24.73,asia
kgz,1943,1629909,2011,23.74,asia
kgz,1944,1644873,2049,31.64,asia
kgz,1945,1659975,2087,39.05,asia
kgz,1946,1675216,2126,46.2,asia
kgz,1947,1690596,2166,38.29,asia
kgz,1948,1706118,2207,46.26,asia
kgz,1949,1721782,2248,49.02,asia
kgz,1950,1740004,2290,51.28,asia
kgz,1951,1765555,2335,51.5,asia
kgz,1952,1795130,2381,51.95,asia
kgz,1953,1828195,2428,52.38,asia
kgz,1954,1864495,2476,52.83,asia
kgz,1955,1904060,2524,53.27,asia
kgz,1956,1947219,2574,53.71,asia
kgz,1957,1994561,2624,54.15,asia
kgz,1958,2046915,2676,54.58,asia
kgz,1959,2105181,2728,55.02,asia
kgz,1960,2170093,2782,55.46,asia
kgz,1961,2241753,2836,55.9,asia
kgz,1962,2319455,2892,56.35,asia
kgz,1963,2401463,2948,56.79,asia
kgz,1964,2485430,3006,57.23,asia
kgz,1965,2569458,3065,57.67,asia
kgz,1966,2653050,3125,58.08,asia
kgz,1967,2736076,3186,58.5,asia
kgz,1968,2817335,3249,58.88,asia
kgz,1969,2895544,3312,59.25,asia
kgz,1970,2969864,3377,59.59,asia
kgz,1971,3039767,3443,60.12,asia
kgz,1972,3105535,3510,60.62,asia
kgz,1973,3168293,3579,61.08,asia
kgz,1974,3229688,3573,61.5,asia
kgz,1975,3291077,3567,61.88,asia
kgz,1976,3352618,3561,62.29,asia
kgz,1977,3414320,3555,62.73,asia
kgz,1978,3477229,3549,63.16,asia
kgz,1979,3542522,3542,63.54,asia
kgz,1980,3610981,3536,63.91,asia
kgz,1981,3682672,3530,64.18,asia
kgz,1982,3757184,3524,64.25,asia
kgz,1983,3834168,3518,64.32,asia
kgz,1984,3913058,3512,64.49,asia
kgz,1985,3993106,3506,65.25,asia
kgz,1986,4075187,3499,66.09,asia
kgz,1987,4158607,3493,66.32,asia
kgz,1988,4239295,3487,66.14,asia
kgz,1989,4311868,3481,65.96,asia
kgz,1990,4372890,3475,65.98,asia
kgz,1991,4419631,3150,65.99,asia
kgz,1992,4454189,2681,65.69,asia
kgz,1993,4483840,2266,65.01,asia
kgz,1994,4518801,1812,64.17,asia
kgz,1995,4566087,1696,64.13,asia
kgz,1996,4629398,1790,64.72,asia
kgz,1997,4705638,1939,65.37,asia
kgz,1998,4786773,1950,65.83,asia
kgz,1999,4861129,1991,66.2,asia
kgz,2000,4920718,2075,66.41,asia
kgz,2001,4962590,2164,66.65,asia
kgz,2002,4990687,2144,66.6,asia
kgz,2003,5012269,2271,66.59,asia
kgz,2004,5037929,2401,66.69,asia
kgz,2005,5075380,2370,66.63,asia
kgz,2006,5126730,2418,66.64,asia
kgz,2007,5189720,2599,66.93,asia
kgz,2008,5262294,2791,67.39,asia
kgz,2009,5340781,2837,68.05,asia
kgz,2010,5422337,2790,68.45,asia
kgz,2011,5506601,2921,69.1,asia
kgz,2012,5594108,2870,69.57,asia
kgz,2013,5683808,3121,70.13,asia
kgz,2014,5774566,3182,70.66,asia
kgz,2015,5865401,3238,71.07,asia
kgz,2016,5955734,3292,71.23,asia
kgz,2017,6045117,3368,71.34,asia
kgz,2018,6132932,3493,71.45,asia
khm,1800,2090000,903,35,asia
khm,1801,2090000,904,35,asia
khm,1802,2090000,904,35,asia
khm,1803,2090000,904,35,asia
khm,1804,2090000,904,35,asia
khm,1805,2090000,904,35,asia
khm,1806,2090000,904,35,asia
khm,1807,2090000,904,35,asia
khm,1808,2090000,905,35,asia
khm,1809,2090000,905,35,asia
khm,1810,2090000,905,35,asia
khm,1811,2090225,905,35,asia
khm,1812,2090676,905,35,asia
khm,1813,2091353,905,35,asia
khm,1814,2092257,905,35,asia
khm,1815,2093387,905,35,asia
khm,1816,2094746,906,35,asia
khm,1817,2096333,906,35,asia
khm,1818,2098148,906,35,asia
khm,1819,2100193,906,35,asia
khm,1820,2102468,906,35,asia
khm,1821,2104973,908,35,asia
khm,1822,2107708,909,35,asia
khm,1823,2110675,910,35,asia
khm,1824,2113874,912,35,asia
khm,1825,2117306,913,35,asia
khm,1826,2120970,914,35,asia
khm,1827,2124867,916,35,asia
khm,1828,2128999,917,35,asia
khm,1829,2133365,918,35,asia
khm,1830,2137966,920,35,asia
khm,1831,2142803,921,35,asia
khm,1832,2147651,922,35,asia
khm,1833,2152509,924,35,asia
khm,1834,2157379,925,35,asia
khm,1835,2162260,926,35,asia
khm,1836,2167151,928,35,asia
khm,1837,2172054,929,35,asia
khm,1838,2176968,931,35,asia
khm,1839,2181893,932,35,asia
khm,1840,2186829,933,35,asia
khm,1841,2191776,935,35,asia
khm,1842,2196734,936,35,asia
khm,1843,2201704,937,35,asia
khm,1844,2206685,939,35,asia
khm,1845,2211677,940,35,asia
khm,1846,2216681,942,35,asia
khm,1847,2221695,943,35,asia
khm,1848,2226722,944,35,asia
khm,1849,2231759,946,35,asia
khm,1850,2236808,947,35,asia
khm,1851,2242355,949,35,asia
khm,1852,2247916,950,35,asia
khm,1853,2253490,951,35,asia
khm,1854,2259078,953,35,asia
khm,1855,2264680,954,35,asia
khm,1856,2270296,956,35,asia
khm,1857,2275925,957,35,asia
khm,1858,2281569,958,35,asia
khm,1859,2287226,960,35,asia
khm,1860,2292897,961,35,asia
khm,1861,2299037,963,35,asia
khm,1862,2305650,964,35,asia
khm,1863,2312740,966,35,asia
khm,1864,2320312,967,35,asia
khm,1865,2328370,968,35,asia
khm,1866,2336919,970,35,asia
khm,1867,2345961,971,35,asia
khm,1868,2355504,973,35,asia
khm,1869,2365549,974,35,asia
khm,1870,2376103,976,35,asia
khm,1871,2387169,977,35.03,asia
khm,1872,2398753,979,35.05,asia
khm,1873,2408440,980,35.08,asia
khm,1874,2421219,981,35.1,asia
khm,1875,2434578,983,35.13,asia
khm,1876,2448523,984,35.15,asia
khm,1877,2461828,986,35.18,asia
khm,1878,2477394,987,35.2,asia
khm,1879,2493625,989,35.23,asia
khm,1880,2509963,990,35.25,asia
khm,1881,2526139,992,35.28,asia
khm,1882,2542689,993,35.3,asia
khm,1883,2559348,995,35.33,asia
khm,1884,2575876,996,35.36,asia
khm,1885,2592751,997,35.38,asia
khm,1886,2609737,999,35.41,asia
khm,1887,2626625,1000,35.43,asia
khm,1888,2643833,1002,35.46,asia
khm,1889,2661154,1003,35.48,asia
khm,1890,2678588,1005,35.51,asia
khm,1891,2696135,1006,35.53,asia
khm,1892,2713798,1008,35.56,asia
khm,1893,2731577,1009,35.58,asia
khm,1894,2749471,1011,35.61,asia
khm,1895,2767483,1012,35.63,asia
khm,1896,2785613,1014,35.66,asia
khm,1897,2803861,1015,35.69,asia
khm,1898,2822229,1017,35.71,asia
khm,1899,2840716,1018,35.74,asia
khm,1900,2859325,1020,35.76,asia
khm,1901,2878056,1021,35.79,asia
khm,1902,2896717,1023,35.81,asia
khm,1903,2915692,1024,35.84,asia
khm,1904,2934791,1026,35.86,asia
khm,1905,2954016,1027,35.89,asia
khm,1906,2973366,1029,35.91,asia
khm,1907,2992564,1030,35.94,asia
khm,1908,3012167,1032,35.97,asia
khm,1909,3031898,1033,35.99,asia
khm,1910,3051757,1035,36.02,asia
khm,1911,3071666,1037,36.04,asia
khm,1912,3091786,1038,36.07,asia
khm,1913,3115256,1040,36.09,asia
khm,1914,3142129,1041,36.12,asia
khm,1915,3172461,1043,36.14,asia
khm,1916,3203085,1044,36.17,asia
khm,1917,3234005,1046,36.19,asia
khm,1918,3264291,1047,23.21,asia
khm,1919,3295096,1049,36.24,asia
khm,1920,3326192,1050,36.27,asia
khm,1921,3357582,1052,36.3,asia
khm,1922,3389267,1054,36.32,asia
khm,1923,3421252,1056,36.35,asia
khm,1924,3453538,1058,36.37,asia
khm,1925,3486129,1060,36.4,asia
khm,1926,3519028,1062,36.42,asia
khm,1927,3552237,1064,36.45,asia
khm,1928,3585759,1066,36.47,asia
khm,1929,3619598,1068,36.5,asia
khm,1930,3653756,1070,36.52,asia
khm,1931,3688237,1072,36.55,asia
khm,1932,3723043,1074,36.57,asia
khm,1933,3758177,1076,36.6,asia
khm,1934,3793643,1078,36.63,asia
khm,1935,3829444,1080,36.65,asia
khm,1936,3865583,1082,36.68,asia
khm,1937,3902062,1084,36.7,asia
khm,1938,3938886,1086,36.73,asia
khm,1939,3976057,1087,36.75,asia
khm,1940,4013579,1089,35.73,asia
khm,1941,4051456,1091,35.33,asia
khm,1942,4089689,1093,35.25,asia
khm,1943,4128284,1095,35.17,asia
khm,1944,4167242,1097,33.19,asia
khm,1945,4206569,1099,29.52,asia
khm,1946,4246266,1101,36.93,asia
khm,1947,4286338,1103,38.21,asia
khm,1948,4326788,1105,39.51,asia
khm,1949,4367620,1107,40.79,asia
khm,1950,4432714,1109,42.09,asia
khm,1951,4537543,1119,42.26,asia
khm,1952,4656277,1161,42.55,asia
khm,1953,4783092,1146,42.81,asia
khm,1954,4913695,1248,43.03,asia
khm,1955,5045288,1193,43.22,asia
khm,1956,5176658,1318,43.39,asia
khm,1957,5308142,1371,43.52,asia
khm,1958,5441319,1403,43.64,asia
khm,1959,5578675,1500,43.77,asia
khm,1960,5722370,1548,43.9,asia
khm,1961,5873015,1494,44.07,asia
khm,1962,6028551,1572,44.28,asia
khm,1963,6183747,1645,44.52,asia
khm,1964,6331583,1558,44.76,asia
khm,1965,6467197,1590,45,asia
khm,1966,6584766,1619,45.28,asia
khm,1967,6685321,1659,45.53,asia
khm,1968,6778723,1690,45.65,asia
khm,1969,6879184,1673,45.51,asia
khm,1970,6994848,1656,44.68,asia
khm,1971,7137749,1551,44.95,asia
khm,1972,7300152,1452,45.2,asia
khm,1973,7447285,1171,45.21,asia
khm,1974,7531424,1110,45.2,asia
khm,1975,7522593,1105,24.75,asia
khm,1976,7402873,1125,24.68,asia
khm,1977,7194279,985,24.47,asia
khm,1978,6955566,1012,24.23,asia
khm,1979,6768724,899,23.98,asia
khm,1980,6692107,847,52.54,asia
khm,1981,6748193,830,52.83,asia
khm,1982,6918101,799,53.14,asia
khm,1983,7168236,798,53.47,asia
khm,1984,7446019,798,53.82,asia
khm,1985,7712978,795,54.15,asia
khm,1986,7958976,800,54.48,asia
khm,1987,8196037,930,56.34,asia
khm,1988,8433798,1004,56.93,asia
khm,1989,8689152,1037,56.98,asia
khm,1990,8973342,1007,57.37,asia
khm,1991,9286976,1067,57.72,asia
khm,1992,9621504,1108,58.06,asia
khm,1993,9968275,1015,58.11,asia
khm,1994,10315376,1070,58.01,asia
khm,1995,10653558,1103,58.16,asia
khm,1996,10980273,1128,58.32,asia
khm,1997,11295880,1158,58.57,asia
khm,1998,11597739,1184,58.84,asia
khm,1999,11883636,1294,59.17,asia
khm,2000,12152354,1376,59.47,asia
khm,2001,12402473,1458,60.07,asia
khm,2002,12634729,1525,60.67,asia
khm,2003,12853124,1627,61.33,asia
khm,2004,13063377,1766,62.04,asia
khm,2005,13270201,1969,62.88,asia
khm,2006,13474489,2148,63.75,asia
khm,2007,13676693,2333,64.5,asia
khm,2008,13880509,2452,65.17,asia
khm,2009,14090208,2418,65.69,asia
khm,2010,14308740,2523,66.12,asia
khm,2011,14537886,2659,66.61,asia
khm,2012,14776866,2807,67.17,asia
khm,2013,15022692,2966,67.58,asia
khm,2014,15270790,3124,67.96,asia
khm,2015,15517635,3291,68.32,asia
khm,2016,15762370,3463,68.66,asia
khm,2017,16005373,3643,69.01,asia
khm,2018,16245729,3832,69.35,asia
kir,1800,17876,551,24.9,asia
kir,1801,17876,551,24.9,asia
kir,1802,17876,552,24.9,asia
kir,1803,17876,552,24.9,asia
kir,1804,17876,553,24.9,asia
kir,1805,17876,553,24.9,asia
kir,1806,17876,554,24.9,asia
kir,1807,17876,554,24.9,asia
kir,1808,17876,555,24.9,asia
kir,1809,17876,555,24.9,asia
kir,1810,17876,556,24.9,asia
kir,1811,17878,556,24.9,asia
kir,1812,17883,557,24.9,asia
kir,1813,17891,557,24.9,asia
kir,1814,17901,558,24.9,asia
kir,1815,17913,558,24.9,asia
kir,1816,17928,559,24.9,asia
kir,1817,17946,559,24.9,asia
kir,1818,17966,560,24.9,asia
kir,1819,17989,560,24.9,asia
kir,1820,18014,561,24.9,asia
kir,1821,18041,561,24.9,asia
kir,1822,18072,562,24.9,asia
kir,1823,18105,562,24.9,asia
kir,1824,18140,563,24.9,asia
kir,1825,18178,563,24.9,asia
kir,1826,18219,564,24.9,asia
kir,1827,18262,564,24.9,asia
kir,1828,18307,565,24.9,asia
kir,1829,18356,565,24.9,asia
kir,1830,18407,566,24.9,asia
kir,1831,18461,566,24.9,asia
kir,1832,18514,567,24.9,asia
kir,1833,18568,567,24.9,asia
kir,1834,18623,568,24.9,asia
kir,1835,18677,568,24.9,asia
kir,1836,18731,569,24.9,asia
kir,1837,18786,569,24.9,asia
kir,1838,18841,570,24.9,asia
kir,1839,18896,570,24.9,asia
kir,1840,18951,571,24.9,asia
kir,1841,19006,571,24.9,asia
kir,1842,19061,572,24.9,asia
kir,1843,19117,572,24.9,asia
kir,1844,19173,573,24.9,asia
kir,1845,19229,573,24.9,asia
kir,1846,19285,574,24.9,asia
kir,1847,19341,574,24.9,asia
kir,1848,19397,575,24.9,asia
kir,1849,19454,575,24.9,asia
kir,1850,19511,576,24.9,asia
kir,1851,19643,576,24.9,asia
kir,1852,19777,577,24.9,asia
kir,1853,19911,577,24.9,asia
kir,1854,20046,578,24.9,asia
kir,1855,20181,578,24.9,asia
kir,1856,20317,579,24.9,asia
kir,1857,20453,579,24.9,asia
kir,1858,20591,580,24.9,asia
kir,1859,20728,580,24.9,asia
kir,1860,20867,581,24.9,asia
kir,1861,21006,581,24.9,asia
kir,1862,21146,582,24.9,asia
kir,1863,21286,582,24.9,asia
kir,1864,21427,583,24.9,asia
kir,1865,21569,583,24.9,asia
kir,1866,21711,584,24.9,asia
kir,1867,21854,584,24.9,asia
kir,1868,21997,585,24.9,asia
kir,1869,22142,586,24.9,asia
kir,1870,22286,586,24.9,asia
kir,1871,22432,587,24.92,asia
kir,1872,22578,587,24.93,asia
kir,1873,22724,588,24.95,asia
kir,1874,22872,588,24.97,asia
kir,1875,23020,589,24.98,asia
kir,1876,23169,589,25,asia
kir,1877,23318,590,25.02,asia
kir,1878,23468,590,25.03,asia
kir,1879,23619,591,25.05,asia
kir,1880,23770,591,25.07,asia
kir,1881,23922,592,25.08,asia
kir,1882,24075,592,25.1,asia
kir,1883,24228,593,25.12,asia
kir,1884,24382,593,25.14,asia
kir,1885,24537,594,25.15,asia
kir,1886,24693,594,25.17,asia
kir,1887,24849,595,25.19,asia
kir,1888,25006,595,25.2,asia
kir,1889,25164,596,25.22,asia
kir,1890,25322,596,8.11,asia
kir,1891,25481,597,25.25,asia
kir,1892,25641,597,25.27,asia
kir,1893,25802,598,25.29,asia
kir,1894,25963,599,25.3,asia
kir,1895,26125,599,25.32,asia
kir,1896,26288,600,25.34,asia
kir,1897,26451,600,25.35,asia
kir,1898,26616,601,25.37,asia
kir,1899,26781,601,25.39,asia
kir,1900,26946,602,25.4,asia
kir,1901,27113,602,25.42,asia
kir,1902,27280,603,25.44,asia
kir,1903,27448,603,25.45,asia
kir,1904,27616,604,25.47,asia
kir,1905,27786,604,25.49,asia
kir,1906,27956,605,25.51,asia
kir,1907,28126,605,25.52,asia
kir,1908,28298,606,25.54,asia
kir,1909,28470,606,25.56,asia
kir,1910,28644,607,25.57,asia
kir,1911,28817,608,25.59,asia
kir,1912,28992,608,25.61,asia
kir,1913,29168,609,25.62,asia
kir,1914,29344,626,25.64,asia
kir,1915,29521,644,25.66,asia
kir,1916,29699,663,25.67,asia
kir,1917,29878,682,25.69,asia
kir,1918,29934,702,25.71,asia
kir,1919,30021,722,25.72,asia
kir,1920,30109,743,25.74,asia
kir,1921,30197,768,25.76,asia
kir,1922,30285,795,25.77,asia
kir,1923,30373,822,25.79,asia
kir,1924,30461,851,25.81,asia
kir,1925,30550,880,25.82,asia
kir,1926,30639,911,25.84,asia
kir,1927,30729,942,25.86,asia
kir,1928,30818,974,25.88,asia
kir,1929,30908,1008,25.89,asia
kir,1930,30998,1042,25.91,asia
kir,1931,31089,1078,25.93,asia
kir,1932,31179,1115,25.94,asia
kir,1933,31270,1153,25.96,asia
kir,1934,31361,1193,25.98,asia
kir,1935,31453,1233,27.15,asia
kir,1936,31544,1275,28.32,asia
kir,1937,31636,1319,29.5,asia
kir,1938,31729,1364,30.68,asia
kir,1939,31821,1410,31.85,asia
kir,1940,31914,1458,33.03,asia
kir,1941,32007,1508,34.22,asia
kir,1942,32100,1559,31.46,asia
kir,1943,32194,1612,28.33,asia
kir,1944,32288,1666,32.55,asia
kir,1945,32382,1723,28.37,asia
kir,1946,32476,1781,39.74,asia
kir,1947,32571,1841,41.24,asia
kir,1948,32666,1903,42.53,asia
kir,1949,32761,1967,43.71,asia
kir,1950,33048,2034,44.91,asia
kir,1951,33623,2102,45.18,asia
kir,1952,34286,2173,45.69,asia
kir,1953,35007,2246,46.19,asia
kir,1954,35777,2321,46.7,asia
kir,1955,36596,2399,47.21,asia
kir,1956,37455,2479,47.72,asia
kir,1957,38346,2563,48.23,asia
kir,1958,39268,2648,48.73,asia
kir,1959,40240,2737,49.25,asia
kir,1960,41233,2828,49.76,asia
kir,1961,42257,2923,50.27,asia
kir,1962,43302,3020,50.78,asia
kir,1963,44363,3121,51.29,asia
kir,1964,45425,3225,51.81,asia
kir,1965,46453,3333,52.32,asia
kir,1966,47459,3444,52.84,asia
kir,1967,48437,3558,53.35,asia
kir,1968,49388,3676,53.86,asia
kir,1969,50294,3798,54.38,asia
kir,1970,51178,3924,54.89,asia
kir,1971,52025,3766,55.15,asia
kir,1972,52824,4157,55.51,asia
kir,1973,53604,4955,56.03,asia
kir,1974,54380,7096,56.95,asia
kir,1975,55169,7356,57.74,asia
kir,1976,55977,5292,58.12,asia
kir,1977,56810,4951,57.9,asia
kir,1978,57662,4902,58.73,asia
kir,1979,58506,4244,58.91,asia
kir,1980,59339,2307,58.77,asia
kir,1981,60133,2179,58.61,asia
kir,1982,60920,2348,58.45,asia
kir,1983,61768,2071,58.26,asia
kir,1984,62765,2179,58.1,asia
kir,1985,64003,2029,57.96,asia
kir,1986,65518,2008,57.91,asia
kir,1987,67261,1897,57.85,asia
kir,1988,69098,2187,57.92,asia
kir,1989,70860,1956,58.03,asia
kir,1990,72412,1961,58.2,asia
kir,1991,73700,1927,58.29,asia
kir,1992,74769,1916,58.43,asia
kir,1993,75719,1908,58.43,asia
kir,1994,76671,1917,58.63,asia
kir,1995,77730,1891,58.65,asia
kir,1996,78907,1894,58.98,asia
kir,1997,80184,1895,59.15,asia
kir,1998,81550,1986,59.27,asia
kir,1999,82966,1922,59.35,asia
kir,2000,84406,2007,59.47,asia
kir,2001,85858,1944,59.68,asia
kir,2002,87343,1983,59.81,asia
kir,2003,88895,1988,59.94,asia
kir,2004,90542,1920,60.05,asia
kir,2005,92325,1976,60.18,asia
kir,2006,94260,1905,60.27,asia
kir,2007,96311,1905,60.4,asia
kir,2008,98440,1830,60.52,asia
kir,2009,100568,1796,60.64,asia
kir,2010,102652,1732,60.73,asia
kir,2011,104656,1706,60.83,asia
kir,2012,106613,1762,61.01,asia
kir,2013,108535,1831,61.21,asia
kir,2014,110458,1842,61.42,asia
kir,2015,112407,1874,61.65,asia
kir,2016,114395,1898,61.88,asia
kir,2017,116398,1898,62.06,asia
kir,2018,118414,1888,62.23,asia
kna,1800,17202,1164,,americas
kna,1801,17202,1165,,americas
kna,1802,17202,1165,,americas
kna,1803,17202,1165,,americas
kna,1804,17202,1165,,americas
kna,1805,17202,1165,,americas
kna,1806,17202,1166,,americas
kna,1807,17202,1166,,americas
kna,1808,17202,1166,,americas
kna,1809,17202,1166,,americas
kna,1810,17202,1166,,americas
kna,1811,17208,1166,,americas
kna,1812,17221,1167,,americas
kna,1813,17240,1167,,americas
kna,1814,17265,1167,,americas
kna,1815,17296,1167,,americas
kna,1816,17334,1167,,americas
kna,1817,17379,1167,,americas
kna,1818,17430,1168,,americas
kna,1819,17488,1168,,americas
kna,1820,17553,1168,,americas
kna,1821,17624,1176,,americas
kna,1822,17702,1184,,americas
kna,1823,17786,1192,,americas
kna,1824,17878,1200,,americas
kna,1825,17977,1208,,americas
kna,1826,18082,1216,,americas
kna,1827,18195,1224,,americas
kna,1828,18314,1233,,americas
kna,1829,18441,1241,,americas
kna,1830,18575,1249,,americas
kna,1831,18717,1258,,americas
kna,1832,18859,1266,,americas
kna,1833,19002,1275,,americas
kna,1834,19147,1283,,americas
kna,1835,19292,1292,,americas
kna,1836,19439,1301,,americas
kna,1837,19587,1310,,americas
kna,1838,19736,1318,,americas
kna,1839,19886,1327,,americas
kna,1840,20037,1336,,americas
kna,1841,20189,1345,,americas
kna,1842,20343,1355,,americas
kna,1843,20498,1364,,americas
kna,1844,20653,1373,,americas
kna,1845,20811,1382,,americas
kna,1846,20969,1391,,americas
kna,1847,21128,1401,,americas
kna,1848,21289,1410,,americas
kna,1849,21451,1420,,americas
kna,1850,21614,1429,,americas
kna,1851,21779,1439,,americas
kna,1852,21945,1449,,americas
kna,1853,22112,1459,,americas
kna,1854,22281,1469,,americas
kna,1855,22451,1478,,americas
kna,1856,22622,1488,,americas
kna,1857,22795,1498,,americas
kna,1858,22969,1509,,americas
kna,1859,23144,1519,,americas
kna,1860,23321,1529,,americas
kna,1861,23499,1539,,americas
kna,1862,23678,1550,,americas
kna,1863,23859,1560,,americas
kna,1864,24041,1571,,americas
kna,1865,24224,1581,,americas
kna,1866,24409,1592,,americas
kna,1867,24595,1603,,americas
kna,1868,24783,1614,,americas
kna,1869,24972,1625,,americas
kna,1870,25163,1636,,americas
kna,1871,25355,1647,,americas
kna,1872,25548,1658,,americas
kna,1873,25738,1669,,americas
kna,1874,25935,1680,,americas
kna,1875,26132,1692,,americas
kna,1876,26332,1703,,americas
kna,1877,26528,1715,,americas
kna,1878,26731,1726,,americas
kna,1879,26935,1738,,americas
kna,1880,27140,1750,,americas
kna,1881,27343,1761,,americas
kna,1882,27552,1773,,americas
kna,1883,27762,1785,,americas
kna,1884,27970,1797,,americas
kna,1885,28183,1809,,americas
kna,1886,28398,1822,,americas
kna,1887,28612,1834,,americas
kna,1888,28830,1846,,americas
kna,1889,29050,1859,,americas
kna,1890,29272,1871,,americas
kna,1891,29495,1884,,americas
kna,1892,29720,1897,,americas
kna,1893,29947,1910,,americas
kna,1894,30176,1922,,americas
kna,1895,30406,1935,,americas
kna,1896,30638,1949,,americas
kna,1897,30872,1962,,americas
kna,1898,31107,1975,,americas
kna,1899,31344,1988,,americas
kna,1900,31584,2002,,americas
kna,1901,31825,2015,,americas
kna,1902,32064,2029,,americas
kna,1903,32309,2043,,americas
kna,1904,32556,2056,,americas
kna,1905,32804,2070,,americas
kna,1906,33054,2084,,americas
kna,1907,33302,2098,,americas
kna,1908,33556,2113,,americas
kna,1909,33812,2127,,americas
kna,1910,34070,2141,,americas
kna,1911,34329,2156,,americas
kna,1912,34591,2170,,americas
kna,1913,34855,2185,,americas
kna,1914,35121,2211,,americas
kna,1915,35389,2238,,americas
kna,1916,35659,2265,,americas
kna,1917,35931,2293,,americas
kna,1918,36204,2320,,americas
kna,1919,36479,2349,,americas
kna,1920,36756,2377,,americas
kna,1921,37036,2406,,americas
kna,1922,37317,2435,,americas
kna,1923,37601,2464,,americas
kna,1924,37887,2493,,americas
kna,1925,38175,2523,,americas
kna,1926,38466,2554,,americas
kna,1927,38758,2584,,americas
kna,1928,39053,2615,,americas
kna,1929,39350,2647,,americas
kna,1930,39649,2679,,americas
kna,1931,39950,2711,,americas
kna,1932,40254,2743,,americas
kna,1933,40560,2776,,americas
kna,1934,40869,2809,,americas
kna,1935,41179,2843,,americas
kna,1936,41493,2877,,americas
kna,1937,41808,2911,,americas
kna,1938,42126,2946,,americas
kna,1939,42446,2982,,americas
kna,1940,42769,3017,,americas
kna,1941,43094,3053,,americas
kna,1942,43422,3090,,americas
kna,1943,43752,3127,,americas
kna,1944,44085,3164,,americas
kna,1945,44420,3202,,americas
kna,1946,44758,3240,,americas
kna,1947,45098,3279,,americas
kna,1948,45441,3318,,americas
kna,1949,45787,3357,,americas
kna,1950,46049,3397,,americas
kna,1951,46143,3438,,americas
kna,1952,46489,3479,,americas
kna,1953,47053,3520,,americas
kna,1954,47737,3562,,americas
kna,1955,48492,3604,,americas
kna,1956,49251,3647,,americas
kna,1957,49955,3690,,americas
kna,1958,50544,3734,,americas
kna,1959,50972,3779,,americas
kna,1960,51195,3823,,americas
kna,1961,51193,3869,,americas
kna,1962,50966,3915,,americas
kna,1963,50525,3961,,americas
kna,1964,49930,4008,,americas
kna,1965,49214,4055,,americas
kna,1966,48358,4104,,americas
kna,1967,47380,4152,,americas
kna,1968,46402,4201,,americas
kna,1969,45534,4251,,americas
kna,1970,44885,4301,,americas
kna,1971,44495,4617,,americas
kna,1972,44326,4856,,americas
kna,1973,44316,5052,,americas
kna,1974,44331,5328,,americas
kna,1975,44276,5474,,americas
kna,1976,44148,5826,,americas
kna,1977,43942,6220,,americas
kna,1978,43703,6716,,americas
kna,1979,43457,7377,,americas
kna,1980,43210,8027,,americas
kna,1981,42976,8158,,americas
kna,1982,42762,8066,,americas
kna,1983,42542,8026,,americas
kna,1984,42294,8907,,americas
kna,1985,42013,9538,,americas
kna,1986,41697,10740,,americas
kna,1987,41351,11779,,americas
kna,1988,41047,12950,,americas
kna,1989,40852,14005,,americas
kna,1990,40834,14326,,americas
kna,1991,41013,13957,,americas
kna,1992,41361,14432,,americas
kna,1993,41846,15264,,americas
